Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource
2018-10-26,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Universitatea Craiova,0,3,0-3,A,wikipedia,wikipedia,football-data
2018-10-26,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Hermannstadt,0,2,0-2,A,wikipedia,wikipedia,football-data
2018-10-27,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Viitorul Constanța,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-10-27,2018/19,Romania,SuperLiga,1,Domestic,FCSB,Voluntari,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-10-28,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Gaz Metan Mediaș,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-10-28,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,CFR Cluj,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-10-29,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Dinamo București,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-11-02,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Universitatea Craiova,0,3,0-3,A,wikipedia,wikipedia,football-data
2018-11-03,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,CFR Cluj,1,5,1-5,A,wikipedia,wikipedia,football-data
2018-11-03,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,Hermannstadt,1,3,1-3,A,wikipedia,wikipedia,football-data
2018-11-04,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Viitorul Constanța,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-11-04,2018/19,Romania,SuperLiga,1,Domestic,FCSB,Astra Giurgiu,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-11-05,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Gaz Metan Mediaș,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-11-05,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Dinamo București,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-11-09,2018/19,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Sepsi OSK,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-11-10,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Politehnica Iași,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-11-10,2018/19,Romania,SuperLiga,1,Domestic,CFR Cluj,Dunărea Călărași,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-11-10,2018/19,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Concordia Chiajna,0,0,0-0,D,wikipedia,wikipedia,football-data
2018-11-11,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,FCSB,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-11-12,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Voluntari,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-11-12,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Botoșani,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-11-23,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,Gaz Metan Mediaș,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-11-24,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,CFR Cluj,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-11-24,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,Astra Giurgiu,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-11-25,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Hermannstadt,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-11-25,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,FCSB,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-11-25,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Viitorul Constanța,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-11-26,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Universitatea Craiova,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-11-30,2018/19,Romania,SuperLiga,1,Domestic,CFR Cluj,Voluntari,5,0,5-0,H,wikipedia,wikipedia,football-data
2018-11-30,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Sepsi OSK,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-12-01,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Concordia Chiajna,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-12-01,2018/19,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Dinamo București,4,1,4-1,H,wikipedia,wikipedia,football-data
2018-12-02,2018/19,Romania,SuperLiga,1,Domestic,FCSB,Gaz Metan Mediaș,2,1,2-1,H,wikipedia,wikipedia,football-data
2018-12-02,2018/19,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Dunărea Călărași,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-12-03,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Botoșani,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-12-04,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,CFR Cluj,0,3,0-3,A,wikipedia,wikipedia,football-data
2018-12-04,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Hermannstadt,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-12-05,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Viitorul Constanța,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-12-05,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,FCSB,4,2,4-2,H,wikipedia,wikipedia,football-data
2018-12-06,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Politehnica Iași,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-12-06,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Universitatea Craiova,1,3,1-3,A,wikipedia,wikipedia,football-data
2018-12-06,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Astra Giurgiu,1,2,1-2,A,wikipedia,wikipedia,football-data
2018-12-08,2018/19,Romania,SuperLiga,1,Domestic,CFR Cluj,Gaz Metan Mediaș,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-12-08,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Dinamo București,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-12-09,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Concordia Chiajna,3,1,3-1,H,wikipedia,wikipedia,football-data
2018-12-09,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Dunărea Călărași,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-12-10,2018/19,Romania,SuperLiga,1,Domestic,FCSB,Viitorul Constanța,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-12-10,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,Botoșani,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-12-10,2018/19,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Voluntari,3,1,3-1,H,wikipedia,wikipedia,football-data
2018-12-14,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Politehnica Iași,3,6,3-6,A,wikipedia,wikipedia,football-data
2018-12-15,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,Universitatea Craiova,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-12-15,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Hermannstadt,0,2,0-2,A,wikipedia,wikipedia,football-data
2018-12-15,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Astra Giurgiu,1,1,1-1,D,wikipedia,wikipedia,football-data
2018-12-16,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,FCSB,1,3,1-3,A,wikipedia,wikipedia,football-data
2018-12-16,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Sepsi OSK,0,3,0-3,A,wikipedia,wikipedia,football-data
2018-12-17,2018/19,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CFR Cluj,0,1,0-1,A,wikipedia,wikipedia,football-data
2018-12-19,2018/19,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Gaz Metan Mediaș,2,0,2-0,H,wikipedia,wikipedia,football-data
2018-12-20,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Dinamo București,4,1,4-1,H,wikipedia,wikipedia,football-data
2018-12-20,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Dunărea Călărași,1,0,1-0,H,wikipedia,wikipedia,football-data
2018-12-21,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Voluntari,2,2,2-2,D,wikipedia,wikipedia,football-data
2018-12-21,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,Concordia Chiajna,3,0,3-0,H,wikipedia,wikipedia,football-data
2018-12-22,2018/19,Romania,SuperLiga,1,Domestic,FCSB,CFR Cluj,0,2,0-2,A,wikipedia,wikipedia,football-data
2018-12-22,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Viitorul Constanța,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-02-01,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Botoșani,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-02-01,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Astra Giurgiu,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-02-02,2018/19,Romania,SuperLiga,1,Domestic,CFR Cluj,Hermannstadt,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-02-02,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,FCSB,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-02-03,2018/19,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Universitatea Craiova,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-02-03,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Sepsi OSK,4,2,4-2,H,wikipedia,wikipedia,football-data
2019-02-04,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,Politehnica Iași,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-02-08,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Viitorul Constanța,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-02-09,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,Dinamo București,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-02-10,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Concordia Chiajna,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-02-10,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Gaz Metan Mediaș,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-02-10,2018/19,Romania,SuperLiga,1,Domestic,Universitatea Craiova,CFR Cluj,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-02-11,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Voluntari,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-02-11,2018/19,Romania,SuperLiga,1,Domestic,FCSB,Hermannstadt,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-02-15,2018/19,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Politehnica Iași,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-02-16,2018/19,Romania,SuperLiga,1,Domestic,CFR Cluj,Astra Giurgiu,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-02-16,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Universitatea Craiova,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-02-17,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,Botoșani,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-02-17,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Sepsi OSK,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-02-17,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Dunărea Călărași,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-02-18,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,FCSB,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-02-22,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,Viitorul Constanța,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-02-23,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Hermannstadt,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-02-23,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,CFR Cluj,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-02-24,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Gaz Metan Mediaș,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-02-24,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Dinamo București,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-02-24,2018/19,Romania,SuperLiga,1,Domestic,FCSB,Universitatea Craiova,3,2,3-2,H,wikipedia,wikipedia,football-data
2019-02-25,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Voluntari,1,3,1-3,A,wikipedia,wikipedia,football-data
2019-03-01,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,Concordia Chiajna,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-03-02,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Dunărea Călărași,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-03-02,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,FCSB,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-03-03,2018/19,Romania,SuperLiga,1,Domestic,CFR Cluj,Sepsi OSK,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-03-03,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Politehnica Iași,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-03-03,2018/19,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Botoșani,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-03-04,2018/19,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Astra Giurgiu,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-03-08,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,Dunărea Călărași,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-03-09,2018/19,Romania,SuperLiga,1,Domestic,CFR Cluj,Sepsi OSK,3,1,3-1,H,wikipedia,wikipedia,football-data
2019-03-09,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Gaz Metan Mediaș,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-03-10,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Voluntari,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-03-10,2018/19,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Astra Giurgiu,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-03-11,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Concordia Chiajna,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-03-11,2018/19,Romania,SuperLiga,1,Domestic,FCSB,Viitorul Constanța,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-03-15,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,Universitatea Craiova,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-03-16,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Politehnica Iași,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-03-16,2018/19,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CFR Cluj,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-03-17,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,FCSB,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-03-17,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Dinamo București,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-03-18,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Hermannstadt,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-03-18,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Botoșani,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-03-29,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,Hermannstadt,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-03-30,2018/19,Romania,SuperLiga,1,Domestic,CFR Cluj,Astra Giurgiu,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-03-31,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Voluntari,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-03-31,2018/19,Romania,SuperLiga,1,Domestic,FCSB,Universitatea Craiova,3,2,3-2,H,wikipedia,wikipedia,football-data
2019-03-31,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Gaz Metan Mediaș,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-04-01,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Dunărea Călărași,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-04-01,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,Viitorul Constanța,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-04-05,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,Concordia Chiajna,3,2,3-2,H,wikipedia,wikipedia,football-data
2019-04-06,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Voluntari,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-04-06,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Politehnica Iași,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-04-07,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Botoșani,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-04-07,2018/19,Romania,SuperLiga,1,Domestic,Universitatea Craiova,CFR Cluj,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-04-08,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Viitorul Constanța,1,4,1-4,A,wikipedia,wikipedia,football-data
2019-04-08,2018/19,Romania,SuperLiga,1,Domestic,FCSB,Sepsi OSK,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-04-12,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Dunărea Călărași,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-04-12,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Dinamo București,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-04-13,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Hermannstadt,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-04-13,2018/19,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Universitatea Craiova,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-04-14,2018/19,Romania,SuperLiga,1,Domestic,CFR Cluj,FCSB,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-04-14,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Gaz Metan Mediaș,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-04-15,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,Astra Giurgiu,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-04-19,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Universitatea Craiova,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-04-19,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Voluntari,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-04-20,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,CFR Cluj,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-04-21,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Dunărea Călărași,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-04-21,2018/19,Romania,SuperLiga,1,Domestic,Viitorul Constanța,FCSB,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-04-22,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,Botoșani,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-04-22,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Concordia Chiajna,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-04-26,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Gaz Metan Mediaș,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-04-27,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Hermannstadt,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-04-27,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Dinamo București,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-04-28,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Politehnica Iași,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-04-28,2018/19,Romania,SuperLiga,1,Domestic,FCSB,Astra Giurgiu,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-04-29,2018/19,Romania,SuperLiga,1,Domestic,CFR Cluj,Viitorul Constanța,3,1,3-1,H,wikipedia,wikipedia,football-data
2019-04-29,2018/19,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Sepsi OSK,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-03,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Botoșani,2,2,2-2,D,wikipedia,wikipedia,football-data
2019-05-03,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Hermannstadt,4,1,4-1,H,wikipedia,wikipedia,football-data
2019-05-04,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Dinamo București,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-04,2018/19,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Sepsi OSK,3,1,3-1,H,wikipedia,wikipedia,football-data
2019-05-05,2018/19,Romania,SuperLiga,1,Domestic,Universitatea Craiova,FCSB,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-05-05,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Politehnica Iași,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-05-06,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,CFR Cluj,1,5,1-5,A,wikipedia,wikipedia,football-data
2019-05-10,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Voluntari,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-05-10,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,Gaz Metan Mediaș,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-05-11,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Concordia Chiajna,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-11,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Dunărea Călărași,4,0,4-0,H,wikipedia,wikipedia,football-data
2019-05-11,2018/19,Romania,SuperLiga,1,Domestic,Sepsi OSK,FCSB,1,5,1-5,A,wikipedia,wikipedia,football-data
2019-05-12,2018/19,Romania,SuperLiga,1,Domestic,CFR Cluj,Universitatea Craiova,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-13,2018/19,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Astra Giurgiu,3,0,3-0,H,wikipedia,wikipedia,football-data
2019-05-14,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Botoșani,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-05-14,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Politehnica Iași,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-05-15,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Dinamo București,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-05-15,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Concordia Chiajna,2,1,2-1,H,wikipedia,wikipedia,football-data
2019-05-17,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Gaz Metan Mediaș,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-18,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Dinamo București,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-05-18,2018/19,Romania,SuperLiga,1,Domestic,Politehnica Iași,Hermannstadt,1,1,1-1,D,wikipedia,wikipedia,football-data
2019-05-18,2018/19,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Viitorul Constanța,1,2,1-2,A,wikipedia,wikipedia,football-data
2019-05-19,2018/19,Romania,SuperLiga,1,Domestic,FCSB,CFR Cluj,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-19,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Dunărea Călărași,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-05-20,2018/19,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Sepsi OSK,3,2,3-2,H,wikipedia,wikipedia,football-data
2019-05-21,2018/19,Romania,SuperLiga,1,Domestic,Hermannstadt,Botoșani,0,2,0-2,A,wikipedia,wikipedia,football-data
2019-05-22,2018/19,Romania,SuperLiga,1,Domestic,Dinamo București,Politehnica Iași,0,0,0-0,D,wikipedia,wikipedia,football-data
2019-05-22,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Concordia Chiajna,2,0,2-0,H,wikipedia,wikipedia,football-data
2019-05-23,2018/19,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Voluntari,4,0,4-0,H,wikipedia,wikipedia,football-data
2019-05-26,2018/19,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Politehnica Iași,4,1,4-1,H,wikipedia,wikipedia,football-data
2019-05-26,2018/19,Romania,SuperLiga,1,Domestic,Dunărea Călărași,Gaz Metan Mediaș,0,1,0-1,A,wikipedia,wikipedia,football-data
2019-05-27,2018/19,Romania,SuperLiga,1,Domestic,Botoșani,Dinamo București,1,0,1-0,H,wikipedia,wikipedia,football-data
2019-05-27,2018/19,Romania,SuperLiga,1,Domestic,Voluntari,Hermannstadt,2,1,2-1,H,wikipedia,wikipedia,football-data
